190012068,91651,answering,Tue Feb 18 16:27:24 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,57785,waiting,Tue Feb 18 16:27:27 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012068,64261,handling,Tue Feb 18 16:28:56 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,26232,answering,Tue Feb 18 16:28:25 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012068,64261,handling,Tue Feb 18 16:28:56 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,26232,answering,Tue Feb 18 16:28:25 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,66957,answering,Tue Feb 18 16:29:22 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012068,64261,handling,Tue Feb 18 16:28:56 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,102683,handling,Tue Feb 18 16:28:51 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,66957,answering,Tue Feb 18 16:29:22 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012068,64261,handling,Tue Feb 18 16:28:56 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012152,66957,answering,Tue Feb 18 16:29:22 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012068,64261,handling,Tue Feb 18 16:28:56 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012152,66957,answering,Tue Feb 18 16:29:22 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012152,1019,handling,Tue Feb 18 16:30:29 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012152,1019,handling,Tue Feb 18 16:30:29 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,5309,answering,Tue Feb 18 16:30:35 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012236,5309,answering,Tue Feb 18 16:30:35 EST 2020,Tue Jan 01 22:00:00 EST 2019
190012236,57027,handling,Tue Feb 18 16:30:40 EST 2020,Tue Jan 01 22:00:00 EST 2019
